speciesKey
5599251
3940931
3152707
3152706
3152706
8312665
3940600
8312665
2685456
8219075
5348711
3980200
5348700
3980200
3152634
7997923
3796190
3795863
2978466
2979474
2979265
7769517
7521523
3974744
8381471
7633007
8016515
3056835
3056856
3056864
3056375
3056259
3056040
3056367
3056042
3057221
2781924
2781961
2781961
3035388
3035348
3035369
3035456
3035471
5277297
5415454
6359819
6359819
7263046
3767891
5273025
5273050
5303475
3033673
7276717
2873769
7957156
2873807
8414553
7308877
3836457
3836457
2651706
8254182
3079949
3080012
3079985
7270690
7270767
3189694
8246677
7270759
4177184
4177047
7451120
3120223
3120060
9598742
3085168
3085175
3085175
2951851
2951846
2951851
5527836
7313459
7313459
7155887
5409255
8100232
8081748
7534316
7685146
3132228
3132228
3132233
2651816
2651833
7412206
3750161
8417744
2895031
3590020
7952143
3591994
3591729
5421195
3721362
3728218
3173321
2811095
10974033
10832776
3672337
3819030
6365136
3825597
3824881
2949102
2949250
5358297
10017577
3968951
2976740
3619392
4164044
4175548
5243447
5243458
7307327
2767031
2767031
2766846
2766846
2766811
2766636
5550211
5401673
5954958
7601434
2524910
7888147
7617313
3152226
3152226
2733934
2918871
2918203
2916044
2918843
2918700
2918700
2704108
4063474
3659064
3659120
8047746
3659898
7167078
2535193
2535211
5357483
2805837
3815492
4079267
3732898
3036248
3036209
3036205
7903057
7903057
3042751
3042751
3042837
3042845
3042845
7903057
4030419
5382984
5383015
5383016
5383042
5383021
5383064
5382985
3081719
3076220
3076180
7647356
3076290
6358484
5361944
5555210
7384826
5341758
5602619
7583876
6370882
2676667
5544043
5544059
7947947
5544522
8156987
3173333
3173338
4055437
3173336
2844202
2843000
2845950
2845882
2871513
4054310
4053648
4053469
7422642
7910402
7293727
7394232
4080574
2960189
2870265
5421368
2866196
3829613
5288819
9273319
4933534
4926336
3136925
3156868
3659000
3659000
3659013
9559369
3173178
4007936
2771077
3925307
9649960
3925297
3034646
8302726
2928410
3884668
3884461
3105218
7342732
5407100
5407273
5407123
5407099
9483249
5308574
5308500
5308555
9357375
3156537
3083508
7291643
4034017
7262663
3076532
3076436
3076491
3076575
3076572
3076550
3076438
3076491
3076595
3076595
3076595
3076479
3076798
2889355
3172001
3604751
4047850
7303268
4157945
8047443
8047443
4158795
4156721
7303259
4159200
2874718
4158908
4176909
5298546
2874524
3846139
3981543
3981483
3982254
3876635
3876453
3876421
7799649
7420887
8339627
8971274
7439327
5332182
5389402
5392065
