id,type,format,identifier,references,created,creator,publisher,license,rightsHolder,catalogNumber
67033952,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204827/original.jpg,https://www.inaturalist.org/photos/108204827,2020-12-02T19:40:44Z,Hannah Mews,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Hannah Mews,108204827
67033952,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204830/original.jpg,https://www.inaturalist.org/photos/108204830,2020-12-02T19:40:44Z,Hannah Mews,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Hannah Mews,108204830
67033952,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204834/original.jpg,https://www.inaturalist.org/photos/108204834,2020-12-02T19:40:44Z,Hannah Mews,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Hannah Mews,108204834
67033956,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204791/original.jpeg,https://www.inaturalist.org/photos/108204791,2006-04-14T10:11:01-07:00,auntie_uncle,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,auntie_uncle,108204791
67033957,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204795/original.jpeg,https://www.inaturalist.org/photos/108204795,2006-04-14T11:48:31-07:00,auntie_uncle,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,auntie_uncle,108204795
67033960,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204829/original.jpg,https://www.inaturalist.org/photos/108204829,2020-12-25T00:07:01Z,Braden McDonald,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Braden McDonald,108204829
67033961,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204831/original.jpg,https://www.inaturalist.org/photos/108204831,2020-12-25T05:47:00Z,andreagrecu,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,andreagrecu,108204831
67033962,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204797/original.jpg,https://www.inaturalist.org/photos/108204797,2018-07-31T18:05:37-07:00,Daba,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Daba,108204797
67033962,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204989/original.jpg,https://www.inaturalist.org/photos/108204989,2018-07-31T19:06:16-07:00,Daba,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Daba,108204989
67033964,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204840/original.jpg,https://www.inaturalist.org/photos/108204840,2020-12-25T05:24:45Z,suchihfen,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,suchihfen,108204840
67033964,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204844/original.jpg,https://www.inaturalist.org/photos/108204844,2020-12-25T05:24:45Z,suchihfen,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,suchihfen,108204844
67033964,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204850/original.jpg,https://www.inaturalist.org/photos/108204850,2020-12-25T05:24:45Z,suchihfen,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,suchihfen,108204850
67033971,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204858/original.jpg,https://www.inaturalist.org/photos/108204858,2020-12-25T05:24:12Z,suchihfen,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,suchihfen,108204858
67033971,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204863/original.jpg,https://www.inaturalist.org/photos/108204863,2020-12-25T05:24:12Z,suchihfen,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,suchihfen,108204863
67033972,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204837/original.jpeg,https://www.inaturalist.org/photos/108204837,2020-12-23T14:59:40-08:00,Владимир,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Владимир,108204837
67033973,Sound,audio/x-wav,https://static.inaturalist.org/sounds/155171.wav?1608875349,https://www.inaturalist.org/sounds/155171,2020-12-25T05:49:09Z,aeruginosa,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,aeruginosa,155171
67033976,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204847/original.jpg,https://www.inaturalist.org/photos/108204847,2019-01-27T12:02:15-08:00,William Harris,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,William Harris,108204847
67033981,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204807/original.jpg,https://www.inaturalist.org/photos/108204807,2015-10-17T16:56:21-07:00,Alex Binck,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alex Binck,108204807
67033984,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204892/original.jpeg,https://www.inaturalist.org/photos/108204892,2020-12-24T17:07:00-08:00,Zoltán Stekkelpak,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Zoltán Stekkelpak,108204892
67033985,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204885/original.jpg,https://www.inaturalist.org/photos/108204885,2020-12-07T16:16:18Z,Hannah Mews,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Hannah Mews,108204885
67033986,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204888/original.jpg,https://www.inaturalist.org/photos/108204888,2020-12-24T14:34:12-08:00,James Maughn,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,James Maughn,108204888
67033989,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204868/original.jpeg,https://www.inaturalist.org/photos/108204868,2020-12-22T07:07:49-08:00,Arnim Littek,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Arnim Littek,108204868
67033989,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204941/original.jpeg,https://www.inaturalist.org/photos/108204941,2020-12-22T07:07:28-08:00,Arnim Littek,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Arnim Littek,108204941
67033989,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204943/original.jpeg,https://www.inaturalist.org/photos/108204943,2020-12-22T07:07:36-08:00,Arnim Littek,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Arnim Littek,108204943
67033989,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204944/original.jpeg,https://www.inaturalist.org/photos/108204944,2020-12-22T07:08:16-08:00,Arnim Littek,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Arnim Littek,108204944
201101374,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936090/original.jpeg,https://www.inaturalist.org/photos/354936090,2024-03-03T08:46:50-08:00,Carolapro,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Carolapro,354936090
201101374,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936101/original.jpeg,https://www.inaturalist.org/photos/354936101,2024-03-03T08:46:06-08:00,Carolapro,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Carolapro,354936101
201101381,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936113/original.jpeg,https://www.inaturalist.org/photos/354936113,2024-03-03T08:31:24Z,danipanini,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,danipanini,354936113
201101382,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936109/original.jpeg,https://www.inaturalist.org/photos/354936109,2024-03-03T08:19:43Z,Ivan Paz-Vinas,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Ivan Paz-Vinas,354936109
201101385,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936111/original.jpeg,https://www.inaturalist.org/photos/354936111,2023-08-03T15:28:36-07:00,Василий,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Василий,354936111
201101388,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936132/original.jpeg,https://www.inaturalist.org/photos/354936132,2024-03-03T08:35:49-08:00,Elias,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Elias,354936132
201101388,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936141/original.jpeg,https://www.inaturalist.org/photos/354936141,2024-03-03T08:35:23-08:00,Elias,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Elias,354936141
201101388,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936299/original.jpeg,https://www.inaturalist.org/photos/354936299,2024-03-03T08:35:18-08:00,Elias,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Elias,354936299
201101389,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354931689/original.jpeg,https://www.inaturalist.org/photos/354931689,2024-03-02T14:20:07-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354931689
201101389,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354931887/original.jpeg,https://www.inaturalist.org/photos/354931887,2024-03-02T14:20:21-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354931887
201101389,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354931890/original.jpeg,https://www.inaturalist.org/photos/354931890,2024-03-02T14:20:24-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354931890
201101389,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354931894/original.jpeg,https://www.inaturalist.org/photos/354931894,2024-03-02T14:20:05-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354931894
201101389,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354931902/original.jpeg,https://www.inaturalist.org/photos/354931902,2024-03-02T14:20:51-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354931902
201101389,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354931968/original.jpeg,https://www.inaturalist.org/photos/354931968,2024-03-02T14:21:26-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354931968
201101390,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936139/original.jpeg,https://www.inaturalist.org/photos/354936139,2024-03-03T10:30:59-08:00,Tilla Günther,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Tilla Günther,354936139
201101392,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354931998/original.jpeg,https://www.inaturalist.org/photos/354931998,2024-03-02T14:22:03-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354931998
201101395,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932187/original.jpeg,https://www.inaturalist.org/photos/354932187,2024-03-02T14:25:10-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932187
201101396,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932221/original.jpeg,https://www.inaturalist.org/photos/354932221,2024-03-02T14:26:02-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932221
201101397,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932252/original.jpeg,https://www.inaturalist.org/photos/354932252,2024-03-02T14:27:29-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932252
201101398,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932535/original.jpeg,https://www.inaturalist.org/photos/354932535,2024-03-02T14:32:16-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932535
201101398,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932533/original.jpeg,https://www.inaturalist.org/photos/354932533,2024-03-02T14:31:28-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932533
201101398,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932527/original.jpeg,https://www.inaturalist.org/photos/354932527,2024-03-02T14:31:39-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932527
201101399,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932577/original.jpeg,https://www.inaturalist.org/photos/354932577,2024-03-02T14:36:33-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932577
201101399,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932578/original.jpeg,https://www.inaturalist.org/photos/354932578,2024-03-02T14:36:24-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932578
201101400,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/356954203/original.jpg,https://www.inaturalist.org/photos/356954203,2024-02-29T06:57:31Z,michaelheuermann,iNaturalist,http://creativecommons.org/licenses/by/4.0/,michaelheuermann,356954203
201101402,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932649/original.jpeg,https://www.inaturalist.org/photos/354932649,2024-03-02T14:39:16-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932649
201101402,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932662/original.jpeg,https://www.inaturalist.org/photos/354932662,2024-03-02T14:39:40-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932662
201101403,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932655/original.jpeg,https://www.inaturalist.org/photos/354932655,2024-03-02T14:41:00-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932655
201101403,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932677/original.jpeg,https://www.inaturalist.org/photos/354932677,2024-03-02T14:41:04-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932677
201101404,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932680/original.jpeg,https://www.inaturalist.org/photos/354932680,2024-03-02T14:41:08-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932680
201101404,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932684/original.jpeg,https://www.inaturalist.org/photos/354932684,2024-03-02T14:41:11-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932684
201101405,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932698/original.jpeg,https://www.inaturalist.org/photos/354932698,2024-03-02T14:42:04-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932698
201101406,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932737/original.jpeg,https://www.inaturalist.org/photos/354932737,2024-03-02T14:45:38-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932737
201101407,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932760/original.jpeg,https://www.inaturalist.org/photos/354932760,2024-03-02T14:46:25-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932760
201101407,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932755/original.jpeg,https://www.inaturalist.org/photos/354932755,2024-03-02T14:46:18-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932755
201101407,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932752/original.jpeg,https://www.inaturalist.org/photos/354932752,2024-03-02T14:46:31-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932752
201101408,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932805/original.jpeg,https://www.inaturalist.org/photos/354932805,2024-03-02T14:47:03-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932805
201101408,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932789/original.jpeg,https://www.inaturalist.org/photos/354932789,2024-03-02T14:46:52-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932789
201101408,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932788/original.jpeg,https://www.inaturalist.org/photos/354932788,2024-03-02T14:46:57-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932788
201101409,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936154/original.jpeg,https://www.inaturalist.org/photos/354936154,2024-03-03T09:30:07-08:00,Jordi López-Pujol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jordi López-Pujol,354936154
201101409,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936183/original.jpeg,https://www.inaturalist.org/photos/354936183,2024-03-03T09:30:18-08:00,Jordi López-Pujol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jordi López-Pujol,354936183
201101409,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936198/original.jpeg,https://www.inaturalist.org/photos/354936198,2024-03-03T09:30:28-08:00,Jordi López-Pujol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jordi López-Pujol,354936198
201101409,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354936223/original.jpeg,https://www.inaturalist.org/photos/354936223,2024-03-03T09:30:57-08:00,Jordi López-Pujol,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jordi López-Pujol,354936223
201101410,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932849/original.jpeg,https://www.inaturalist.org/photos/354932849,2024-03-02T14:51:37-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932849
201101411,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932847/original.jpeg,https://www.inaturalist.org/photos/354932847,2024-03-02T14:52:53-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932847
201101412,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932852/original.jpeg,https://www.inaturalist.org/photos/354932852,2024-03-02T14:53:03-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932852
201101412,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932872/original.jpeg,https://www.inaturalist.org/photos/354932872,2024-03-02T14:53:19-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932872
201101414,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932866/original.jpeg,https://www.inaturalist.org/photos/354932866,2024-03-02T14:54:44-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932866
201101419,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932926/original.jpeg,https://www.inaturalist.org/photos/354932926,2024-03-02T14:59:06-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932926
201101420,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932949/original.jpeg,https://www.inaturalist.org/photos/354932949,2024-03-02T15:06:49-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932949
201101420,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932952/original.jpeg,https://www.inaturalist.org/photos/354932952,2024-03-02T15:06:40-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932952
201101420,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932979/original.jpeg,https://www.inaturalist.org/photos/354932979,2024-03-02T15:06:52-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932979
201101421,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932981/original.jpeg,https://www.inaturalist.org/photos/354932981,2024-03-02T15:09:11-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932981
201101421,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932990/original.jpeg,https://www.inaturalist.org/photos/354932990,2024-03-02T15:09:22-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932990
201101422,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354932944/original.jpeg,https://www.inaturalist.org/photos/354932944,2024-03-02T14:59:32-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354932944
201101424,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354933015/original.jpeg,https://www.inaturalist.org/photos/354933015,2024-03-02T15:09:58-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354933015
201101424,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354933010/original.jpeg,https://www.inaturalist.org/photos/354933010,2024-03-02T15:10:04-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354933010
201101425,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/354933013/original.jpeg,https://www.inaturalist.org/photos/354933013,2024-03-02T15:11:15-08:00,Christopher Stephens,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,Christopher Stephens,354933013
67033991,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204897/original.jpeg,https://www.inaturalist.org/photos/108204897,2020-12-25T11:20:37-08:00,Liz,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Liz,108204897
67033991,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204900/original.jpeg,https://www.inaturalist.org/photos/108204900,2020-12-25T11:21:56-08:00,Liz,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Liz,108204900
67033991,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204901/original.jpeg,https://www.inaturalist.org/photos/108204901,2020-12-25T11:22:43-08:00,Liz,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Liz,108204901
67033993,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204886/original.jpeg,https://www.inaturalist.org/photos/108204886,2006-05-16T07:07:23-07:00,auntie_uncle,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,auntie_uncle,108204886
67033993,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204893/original.jpeg,https://www.inaturalist.org/photos/108204893,2006-05-16T07:31:07-07:00,auntie_uncle,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,auntie_uncle,108204893
67033994,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204920/original.jpg,https://www.inaturalist.org/photos/108204920,2020-12-25T00:23:56Z,Braden McDonald,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Braden McDonald,108204920
67033996,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204875/original.jpeg,https://www.inaturalist.org/photos/108204875,2020-12-25T16:13:34-08:00,Emma,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Emma,108204875
67033996,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204887/original.jpeg,https://www.inaturalist.org/photos/108204887,2020-12-25T16:13:37-08:00,Emma,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Emma,108204887
67033997,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204877/original.jpeg,https://www.inaturalist.org/photos/108204877,2020-12-23T15:00:18-08:00,Владимир,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Владимир,108204877
67033998,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108208606/original.jpg,https://www.inaturalist.org/photos/108208606,2020-12-25T05:51:02Z,zanegillgren,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,zanegillgren,108208606
67033999,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204908/original.jpeg,https://www.inaturalist.org/photos/108204908,2020-08-30T12:06:25-07:00,Paulo Acevedo,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Paulo Acevedo,108204908
67034001,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204919/original.jpeg,https://www.inaturalist.org/photos/108204919,2020-12-25T11:26:38-08:00,Yennifer (Jennifer) Longo,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Yennifer (Jennifer) Longo,108204919
67034001,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204924/original.jpeg,https://www.inaturalist.org/photos/108204924,2020-12-25T11:27:00-08:00,Yennifer (Jennifer) Longo,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Yennifer (Jennifer) Longo,108204924
67034001,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204927/original.jpeg,https://www.inaturalist.org/photos/108204927,2020-12-25T11:26:29-08:00,Yennifer (Jennifer) Longo,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Yennifer (Jennifer) Longo,108204927
67034003,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204898/original.jpg,https://www.inaturalist.org/photos/108204898,2018-03-03T17:03:34-08:00,William Harris,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,William Harris,108204898
67034006,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204907/original.jpg,https://www.inaturalist.org/photos/108204907,2015-10-17T17:00:55-07:00,Alex Binck,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alex Binck,108204907
67034010,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/108204958/original.jpeg,https://www.inaturalist.org/photos/108204958,2020-12-24T16:07:19-08:00,Zoltán Stekkelpak,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Zoltán Stekkelpak,108204958
